Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,252048,Levi Hall,Submitted,5801 S. Ellis Avenue,60637,,,HYDE PARK,Office,"90,125",1949,1,,65,"3,431,858",,"4,309,277","1,031,856",,97.3,188.5,100.8,192.7,975,10.8,41.78958202,-87.60092774,"(41.78958202, -87.60092774)"
2017,135134,The Boyce Building,Submitted,500-510 N. Dearborn St.,60654,,,NEAR NORTH SIDE,Office,"149,011",1912,1,,69,"5,684,327","11,686,000",,,,116.6,202.1,125.9,212,"1,671.7",11.2,41.89086835,-87.62991329,"(41.89086835, -87.62991329)"
2017,140901,2800 North Orchard Condominium Association,Submitted,2800 N. Orchard St.,60657,,,LAKE VIEW,Multifamily Housing,"96,262",1978,1,,81,"1,744,245","4,317,716",,,,63,104,67.1,107.9,551.8,5.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,251701,UIC College Prep,Submitted,1231 S Damen,60608,3.0,false,NEAR WEST SIDE,K-12 School,"83,646",1884,1,"1,063",62,"1,973,457.8","5,520,797.3",,,,89.6,135.4,,,621.5,7.4,41.86522856,-87.6759051,"(41.86522856, -87.6759051)"
2015,135007,IRI Global Headquarters,Submitted,150 N. Clinton Street,60661,,,NEAR WEST SIDE,Office,"158,110",1918,1,,45,"13,580,098","5,053,063",,,,117.8,303.3,120.2,305.7,"2,997",19,41.884778930000003,-87.641277709999997,"(41.88477893, -87.64127771)"
2018,172053,HighSchool_LeoHS,Submitted,7901 S Sangamon St,60620,4.0,false,AUBURN GRESHAM,K-12 School,"111,882",1926,1,310,88,"769,968","7,518,556.8",,,,74.1,89.8,70.8,86.4,527.4,4.7,41.75029724,-87.64707116,"(41.75029724, -87.64707116)"
2016,260149,Riverside Square & River's Edge,Submitted,2145 South Ashland,60608,,,MCKINLEY PARK,Supermarket/Grocery Store,"74,495",1987,1,,82,"10,683,685.1","8,289,799.8",,,,254.7,567.2,263.8,574.3,"2,409.5",32.3,41.8365795,-87.66384491,"(41.8365795, -87.66384491)"
2016,251996,Prairie Pointe at Central Station Condominiums,Submitted,1600 S. Prairie Ave.,60616,,,NEAR SOUTH SIDE,Multifamily Housing,"358,000",2006,1,,100,"5,952,636.6",,,,,16.6,52.2,16.1,50.5,"1,097.2",3.1,41.85994896,-87.62127871,"(41.85994896, -87.62127871)"
2018,173712,1155 West Armitage Condominium Association,Not Submitted,1153 1155 W ARMITAGE AVE,60614,0.0,false,LINCOLN PARK,,"113,040",,1,"1,274",,,,,,,,,,,,,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,251281,40 E. Oak,Submitted,40 E Oak Street,60611,,,NEAR NORTH SIDE,Multifamily Housing,"154,113",1928,1,,47,"2,918,587","14,049,536",,,,110.1,155.2,119.2,164.7,"1,285.9",8.3,41.90102328,-87.62678724,"(41.90102328, -87.62678724)"
2014,101722,500 West Monroe,Submitted,500 West Monroe,60661,,,NEAR WEST SIDE,Office,"1,153,491",1992,1,,85,"63,075,187","680,954",,,,55,172,52,162,"12,709",11.02,41.880609,-87.639778,"(41.880609, -87.639778)"
2016,251360,Armour Eleme-CPS,Submitted,950 W 33rd Place,60608,,,BRIDGEPORT,K-12 School,"112,995",2014,1,,92,"1,175,446.3","2,024,678.5",,,,28.3,51.5,31.6,55.5,324.2,2.9,41.83408724,-87.65006375,"(41.83408724, -87.65006375)"
2018,250087,Fannie Emanuel,Submitted,3916 W. Washington,60624,1.0,false,WEST GARFIELD PARK,Multifamily Housing,"94,952",1963,1,"4,602",23,"4,940,831.9","5,416,810.2",,,,109.1,205.6,106.9,203.3,"1,109.7",11.7,41.88234002,-87.72390213,"(41.88234002, -87.72390213)"
2017,251397,Marsh Elemen-CPS,Submitted,9804 S Exchange,60617,,,SOUTH DEERING,K-12 School,"140,770",2006,1,,92,"3,477,695","2,703,241",,,,43.9,97.7,47.5,101.5,786.6,5.6,41.717144,-87.552401,"(41.717144, -87.552401)"
2017,234823,525 Hawthorne Place Condominium Association,Submitted,525 W Hawthorne Place,60657,,,LAKE VIEW,Multifamily Housing,"275,772",1969,1,,84,"5,666,308","12,930,121",,,,67.4,113.7,72.6,119.2,"1,734.5",6.3,41.94421223,-87.64214687,"(41.94421223, -87.64214687)"
2018,175973,Winchester Hood Garden Homes Trust R-704,Submitted,1940-60 W Hood ave,60660,1.0,false,WEST RIDGE,Multifamily Housing,"73,600",1951,1,"6,821",14,"2,018,296.9","8,543,900.2",,,,143.5,198.7,145.7,198.9,789.6,10.7,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,251927,Plaza On Dewitt Condominium Association,Submitted,260 E Chestnut St.,60611,,,NEAR NORTH SIDE,Multifamily Housing,"428,547",1965,1,,43,"10,667,294","25,276,550",,,,83.9,140.1,89.6,146.6,"3,314.9",7.7,41.89868452,-87.61967438,"(41.89868452, -87.61967438)"
2016,175542,3260 North Lake Shore,Submitted,3260 North Lake Shore Drive,60657,,,LAKE VIEW,Multifamily Housing,"277,485",1928,1,,87,"3,230,863.7","14,879,460",,,,65.3,92.9,72.2,100.1,"1,385.8",5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2014,101715,The Franklin,Submitted,227 West Monroe,60606,,,LOOP,Office,"3,406,142",1989,1,,79,"214,100,987","443,100",,,,63,198,63,198,"43,039",12.64,41.88003331,-87.63472342,"(41.88003331, -87.63472342)"
2018,104635,"Wolcott Corners, L.L.C.",Submitted,1900-1912 W. Pratt Blvd.,60626,2.0,false,ROGERS PARK,Multifamily Housing,"65,128",1929,1,"3,178",46,"595,551","5,192,893.8",,,,88.9,109.3,91.3,110.8,374.9,5.8,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,252073,118 S Clinton,Submitted,118 S Clinton Street,60661,1.0,false,NEAR WEST SIDE,Office,"78,751",1910,1,"1,601",26,"6,833,570.7",,,,,86.8,243,85.1,238.2,"1,136.9",14.4,41.87993535,-87.64144916,"(41.87993535, -87.64144916)"
2016,251707,Herzl-CPS,Submitted,3711 W Douglas Blvd,60623,,,NORTH LAWNDALE,K-12 School,"151,436",1916,1,,91,"3,396,430",,,,,22.4,70.4,22.4,70.4,626,4.1,41.862337,-87.71819,"(41.862337, -87.71819)"
2016,251483,Hamilton Ele-CPS,Submitted,1650 W Cornelia Ave,60657,,,LAKE VIEW,K-12 School,"74,643",1893,1,,95,"968,392.1","2,346,931.9",,,,44.4,73.8,49.5,79.1,303.2,4.1,41.9454957,-87.67065657,"(41.9454957, -87.67065657)"
2014,103634,Lewis & O'Malley,Submitted,25 E. Jackson Blvd.,60604,,,LOOP,College/University,"380,371",1928,1,,,"16,119,939","18,287,416",,,,91,184,87,180,"4,210",11.07,41.878202,-87.626867,"(41.878202, -87.626867)"
2018,175262,6800 S NORMAL BLVD,Not Submitted,6800 S NORMAL BLVD,60621,0.0,false,ENGLEWOOD,,"53,913",,1,"2,046",,,,,,,,,,,,,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
2016,103733,International Tower,Submitted,8550 W. Bryn Mawr,60631,,,OHARE,Office,"310,839",1969,1,,48,"24,243,805.6","20,095,166",,,,142.6,312.8,142.5,312.4,"5,536",17.8,41.981083,-87.840286,"(41.981083, -87.840286)"
2017,229826,Waldorf Astoria,Submitted,11 E Walton,60611,,,NEAR NORTH SIDE,Hotel,"668,071",2006,1,,33,"30,897,479","38,775,995",,,,104.3,206.2,108.3,212.4,"7,772.4",11.6,41.89977386,-87.62764315,"(41.89977386, -87.62764315)"
2018,251523,Goethe Eleme-CPS,Submitted,2236 N Rockwell Ave,60647,1.5,false,LOGAN SQUARE,K-12 School,"80,028",1910,1,,38,"2,498,268.8","3,296,283.3",,,,72.4,130.7,70.7,129.4,590.7,7.4,41.9226618,-87.69327193,"(41.9226618, -87.69327193)"
2016,109549,Lunt Avenue Condominium & Health Club,Submitted,1327-1337 W. Lunt Ave.,60626,,,ROGERS PARK,Multifamily Housing,"59,768",1925,1,,28,"598,055.4","4,350,958.3",,,,82.8,107.9,90.5,114.9,341.3,5.7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2015,251944,820 S. Michigan,Submitted,820 S. Michigan Avenue,60605,,,LOOP,College/University,"111,681",1970,1,,,"7,063,256",,,,,63.2,198.6,65,204.2,"1,419",12.7,41.871125480000003,-87.624708960000007,"(41.87112548, -87.62470896)"
2016,101838,191 North Wacker,Submitted,191 North Wacker Drive,60606,,,LOOP,Office,"778,325",2003,1,,88,"41,840,195.9",,,,,53.8,168.8,54.5,171,"7,712",9.9,41.88538256,-87.63643849,"(41.88538256, -87.63643849)"
2017,103655,Stein Place,Submitted,5825 S. Dorchester,60637,,,HYDE PARK,Multifamily Housing,"81,561",1966,1,,47,"1,661,136",,"4,066,764",,,70.2,123.9,75.2,130,577.2,7.1,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2018,254165,Campion Hall-ID# 254165,Submitted,6551 N Sheridan Rd,60626,4.0,false,Rogers Park,Residence Hall/Dormitory,"80,742",1970,1,,84,"2,638,001.1","1,705,966.7",,,,53.8,113.7,54.2,113.6,529.5,6.6,42.00163407,-87.66060143,"(42.00163407, -87.66060143)"
2017,251392,Canty Elemen-CPS,Submitted,3740 N Panama Ave,60634,,,DUNNING,K-12 School,"78,615",1936,1,,59,"1,744,757","5,906,135",,,,97.3,148.6,112,164,636.3,8.1,41.94793297,-87.82972259,"(41.94793297, -87.82972259)"
2016,254364,HYP-Loop-Chicago,Submitted,28 N. Franklin St.,60606,,,Loop,Hotel,"142,321",2015,1,,85,"5,305,905.7","4,328,299.8",,,,67.7,149,69.5,148.3,"1,207.9",8.5,41.88319104,-87.63527825,"(41.88319104, -87.63527825)"
2017,101676,O'Hare Plaza I,Submitted,8725-45 W. Higgins Road,60631,,,OHARE,Office,"538,105",1969,1,,94,"21,178,424","16,840,000",,,,70.7,156.4,73.2,159.1,"4,810.2",8.9,41.98681144,-87.84464462,"(41.98681144, -87.84464462)"
2017,254345,Alden Princeton Rehab & Health Care Center,Submitted,255 W. 69th Street,60621,,,Greater Grand Crossing,Senior Care Community,"80,040",1990,1,,18,"3,874,029","7,453,176",,,,141.5,249.8,149.5,257.9,"1,112.2",13.9,41.7739118,-87.63872,"(41.7739118, -87.63872)"
2017,251794,Saint Francis of Assisi/OLA School-Galapagos Charter,Submitted,3814 Iowa Street,60651,,,HUMBOLDT PARK,K-12 School,"55,455",1960,1,,95,"284,968","2,718,600",,,,54.2,67.6,60.1,73.8,197.1,3.6,41.89754415,-87.7221429,"(41.89754415, -87.7221429)"
2018,132408,Sheridan Shores Nursing Rehabilitation,Not Submitted,5838 N. Sheridan Rd.,60660,0.0,false,EDGEWATER,Senior Care Community,"50,092",1974,1,"7,934",,"2,782,529",,,,,,,,,,,41.9884026,-87.65567064,"(41.9884026, -87.65567064)"
2016,254062,Prairie Ave Lofts,Submitted,221 Cullerton St.,60616,,,Near South Side,Multifamily Housing,"171,600",1924,1,,,"4,296,752.1","4,888,243.9",,,,53.5,108.5,54.9,109,"1,051.6",6.1,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2017,173597,Adlake Limited Partnership,Submitted,320 W. Ohio,60654,,,NEAR NORTH SIDE,Office,"81,000",1940,1,,97,"737,192","4,367,976",,,,63,85.2,70.8,93.6,368.3,4.5,41.89239794,-87.63645342,"(41.89239794, -87.63645342)"
2015,101968,30 N. Michigan Ave.,Submitted,30 N. Michigan Ave,60602,,,LOOP,Office,"221,987",1914,1,,53,"13,925,928","10,497,597",,,,110,246.6,113.4,249.5,"3,356",15.1,41.882988789999999,-87.624972330000006,"(41.88298879, -87.62497233)"
2018,160399,Cityfront Place,Submitted,400 North McClurg,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,"474,551",1991,1,"15,846",65,"13,244,551.5","22,245,961.5",,,,74.8,127.4,74.2,125.6,"3,385",7.1,41.88919665,-87.61813032,"(41.88919665, -87.61813032)"
2015,119215,919 S California Ave.,Submitted,919 S California Avenue,60612,,,EAST GARFIELD PARK,Other,"85,000",2002,1,,,"6,243,308","1,961,989",,,,96.5,254.9,98.1,255.7,"1,359",16,41.869931000000001,-87.695948999999999,"(41.869931, -87.695949)"
2017,113396,Surfside Condominium,Submitted,5815 N Sheridan Rd,60660,,,EDGEWATER,Multifamily Housing,"189,000",1960,1,,88,"3,044,125","9,192,963",,,,64.7,101.6,70.2,107.4,"1,051.1",5.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2016,172784,Lake Meadows 1,Submitted,555 E 33rd Place,60616,,,DOUGLAS,Multifamily Housing,"107,500",1952,1,,48,"916,319.9","12,167,538.8",,,,121.7,145.6,133.7,157.4,815.2,7.6,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,174279,Diversey Square Phase 1 - TOTAL,Submitted,3300 W Diversey Ave,60647,,,AVONDALE,Multifamily Housing,"181,132",1920,6,,70,"2,950,196","10,683,099",,,,75.3,113.1,79.4,117,"1,112.9",6.1,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2018,175479,5858 N Broadway,Submitted,5858 North Broadway Street,60660,2.5,false,EDGEWATER,Multifamily Housing,"68,000",2008,1,"1,390",37,"2,155,786.9","2,397,598.5",,,,67,125.8,66.5,125.5,486,7.1,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,251582,Fuller-CPS,Submitted,4214 S Saint Lawrence Ave,60653,3.5,false,GRAND BOULEVARD,K-12 School,"91,800",1968,1,508,79,"1,503,670.4","4,040,446.4",,,,60.4,92.1,58.5,90.1,464.8,5.1,41.8180688,-87.61228957,"(41.8180688, -87.61228957)"
2017,174206,The Ambassador Condominium Homeowners Association,Submitted,1300 N State Parkway,60610,,,NEAR NORTH SIDE,Multifamily Housing,"148,466",2004,1,,44,"4,673,563","5,409,417",,,,67.9,137.1,71.4,141.7,"1,151.4",7.8,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,254375,Pulaski Promenade,Submitted,4064-4200 South Pulaski Road,60632,4.0,false,Archer Heights,Lifestyle Center,"122,764",2016,2,"1,706",,"5,645,215.4","1,026,820.8",,,,54.3,137.5,53.9,136.1,993.7,8.1,41.81969666,-87.69450689,"(41.81969666, -87.69450689)"
2016,158265,Randolph Tower City,Submitted,188 W Randolph St,60601,,,LOOP,Multifamily Housing,"369,145",1929,1,,37,"12,503,222.8","14,463,521.8",,,,73.1,147.5,76.1,150.7,"3,072.8",8.3,41.88480581,-87.63360796,"(41.88480581, -87.63360796)"
2018,250080,Albany Terrace Apartments,Submitted,3030 W. 21ST PLACE,60623,3.5,false,SOUTH LAWNDALE,Multifamily Housing,"262,612",1974,1,"72,030",80,"5,116,358.8","15,190,216.9",,,,77.3,115.3,77.5,115.5,"1,658",6.3,41.85331733,-87.70144548,"(41.85331733, -87.70144548)"
2018,116550,2019 - 4161 S Drexel,Submitted,4161 S. Drexel,60653,4.0,false,OAKLAND,Multifamily Housing,"61,104",1991,1,"4,219",,"683,566.6",,,,,11.2,31.3,11.2,31.3,113.7,1.9,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,252056,Rosenwald Hall and Walker Museum,Submitted,1115-25 East 58th Street,60637,,,HYDE PARK,Office,"102,569",1893,2,,,"2,295,281.1",,"3,311,129.1",,,54.7,109.1,57.4,112.4,642.9,6.3,41.78900616,-87.59865492,"(41.78900616, -87.59865492)"
2015,100179,Saint Anthony Hospital - Main Hospital,Submitted,2875 West 19th Street,60623,,,SOUTH LAWNDALE,Hospital (General Medical & Surgical),"239,057",1897,1,,44,"25,883,466","41,775,015",,,,283,523.5,286.3,524.20000000000005,"7,419",31,41.85513555,-87.697840499999998,"(41.85513555, -87.6978405)"
2017,113487,1340 N Dearborn Condominium Association,Submitted,1340 N Dearborn,60610,,,NEAR NORTH SIDE,Multifamily Housing,"106,950",1967,1,,51,"2,697,387","4,711,495",,,,69.3,125.4,70.7,130,749,7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2015,251550,Coles Model-CPS,Submitted,8441 S Yates Blvd,60617,,,SOUTH CHICAGO,K-12 School,"94,614",1992,1,,69,"3,092,009","2,641,220",,,,60.6,131.9,65.599999999999994,140.1,762,8,41.741480729999999,-87.56566918,"(41.74148073, -87.56566918)"
2017,110854,River Village Pointe Condominium Association,Submitted,845 N. Kingsbury,60610,,,NEAR NORTH SIDE,Multifamily Housing,"86,892",2007,1,,1,"3,226,595","19,939,000",,,,266.6,357.5,284.4,376.8,"1,655.6",19.1,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,252088,Pueblo Commons Condominium Association,Submitted,8444 W Wilson Ave,60656,4.0,false,OHARE,Multifamily Housing,"249,000",1960,4,"10,771",99,"1,282,154.5","10,424,399.9",,,,47,58.4,48.3,59.5,767,3.1,41.96376382,-87.83852632,"(41.96376382, -87.83852632)"
2016,112699,Sheridan Lakeside Condo Association (6249-59 N. Sheridan Rd.),Submitted,6259 N. Sheridan,60654,,,EDGEWATER,Multifamily Housing,"70,000",1923,1,,95,"1,324,002.7","1,501,243.2",,,,40.4,81.9,41.9,85.8,323.8,4.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2015,251413,Lathrop Elem-CPS,Submitted,1440 S Christiana Ave,60623,,,NORTH LAWNDALE,K-12 School,"63,000",1963,1,,82,"1,853,897","2,725,505",,,,72.7,137.80000000000001,75.599999999999994,140.30000000000001,517,8.1999999999999993,41.861143550000001,-87.709686550000001,"(41.86114355, -87.70968655)"
2018,252265,Whitmore Apartments,Submitted,417-21 S Central,60644,4.0,false,AUSTIN,Multifamily Housing,"68,783",2000,3,"1,108",99,"452,816.8","2,818,656.6",,,,47.6,61.5,46.4,60.3,225,3.3,41.88764355,-87.76514926,"(41.88764355, -87.76514926)"
2017,251376,Ashburn Comm-CPS,Submitted,8300 S St Louis Ave,60652,,,ASHBURN,K-12 School,"58,580",1953,1,,99,"885,416",,,,,15.1,47.5,15.1,47.5,163.7,2.8,41.7418994,-87.70981348,"(41.7418994, -87.70981348)"
2015,250044,Garvey Elementary-CPS,Submitted,10309 S Morgan St,60643,,,WASHINGTON HEIGHTS,K-12 School,"55,354",1973,1,,36,"2,916,719",,,,,52.7,165.5,54.2,170.1,586,10.6,41.706602240000002,-87.647064110000002,"(41.70660224, -87.64706411)"
2015,235008,1400 Lake Shore Drive Condominium Association,Submitted,1400 N Lake Shore Drive,60610,,,NEAR NORTH SIDE,Multifamily Housing,"408,250",1928,1,,,"11,214,197","6,164,886",,,,42.6,102.1,43.8,106,"2,581",6.3,41.908000389999998,-87.626327919999994,"(41.90800039, -87.62632792)"
2017,156696,Film Exchange Lofts Condominium Association,Submitted,1307 S Wabash,60605,,,NEAR SOUTH SIDE,Multifamily Housing,"125,000",1929,1,,89,"2,149,727","5,076,545",,,,57.8,96.6,61.2,100.5,667.1,5.3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018,158083,Renaissance Ohare,Submitted,8500 west bryn mawr ave,60631,3.5,false,OHARE,Hotel,"314,254",2003,1,"9,380",56,"15,520,283.8","18,428,205.7",,,,108,199.9,109.1,200.1,"3,560.8",11.3,41.98244678,-87.84101094,"(41.98244678, -87.84101094)"
2018,235635,Hermitage on Huron Condominium (235635),Submitted,70 West Huron Street,60654,2.5,false,NEAR NORTH SIDE,Multifamily Housing,"263,120",1985,1,"8,568",37,"6,404,317.2","17,889,277.1",,,,92.3,139.5,90.5,136.3,"2,015.6",7.7,41.89525082,-87.63086103,"(41.89525082, -87.63086103)"
2018,138293,4617 4625 N SHERIDAN RD,Not Submitted,4617 4625 N SHERIDAN RD,60640,0.0,false,UPTOWN,,"51,699",,1,"6,538",,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,242172,Two East Oak Condominium Association,Submitted,Two East Oak Street,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,"253,772",1971,1,"10,539",27,"8,346,181.9","18,634,087.8",,,,106.3,169.2,107,168.8,"2,378.3",9.4,41.900744,-87.6282,"(41.900744, -87.6282)"
2016,103264,South Commons - 2941 S Michigan,Submitted,2941 S Michigan Ave,60616,,,DOUGLAS,Multifamily Housing,"67,133",1964,1,,26,"1,248,826.1","6,940,274.2",,,,122,167,135.7,181.3,598.8,8.9,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,243703,The Newport CA,Submitted,4800 S. Chicago Beach Drive,60615,4.0,false,KENWOOD,Multifamily Housing,"770,012",1963,2,"33,078",69,"8,404,800.1","67,689,736.4",,,,98.8,122.9,100.5,124.6,"4,993.6",6.5,41.80656841,-87.58670323,"(41.80656841, -87.58670323)"
2017,175291,1200 W. Pratt Blvd. / 6800 N. Sheridan Rd.,Submitted,1200 W. Pratt Blvd.,60626,,,ROGERS PARK,Multifamily Housing,"69,512",1922,1,,31,"1,749,452","4,246,307",,,,86.3,143.2,85.7,141.5,549,7.9,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2015,103614,Ann & Robert H. Lurie Children's Hospital of Chicago,Submitted,225 E Chicago Ave,60611,,,NEAR NORTH SIDE,Hospital (General Medical & Surgical),"1,250,000",2012,1,,46,"116,695,620","166,122,400",,,"1,940,418",227.8,434.3,231,436.2,"32,413",25.9,41.896763999999997,-87.621559000000005,"(41.896764, -87.621559)"
2018,101807,Fine Arts Building,Submitted,408 410 S. Michigan Ave,60605,2.5,false,LOOP,Office,"160,558",1884,1,"2,168",42,"3,478,005.1","14,181,341",,,,110,153.4,110.6,154,"1,331.9",8.3,41.87645683,-87.62485929,"(41.87645683, -87.62485929)"
2018,253957,Silver Coast Citadel Condominium Association,Submitted,7201-09 S Yates Blvd.,60649,1.0,false,SOUTH SHORE,Multifamily Housing,"101,200",1926,1,"9,170",9,"1,732,582.9","9,807,020.8",,,,114,149.7,115.7,151.5,809.1,8,41.76263015,-87.57255287,"(41.76263015, -87.57255287)"
2016,251502,Jamieson Ele-CPS,Submitted,5650 N Mozart St,60659,,,WEST RIDGE,K-12 School,"77,794",1937,1,,33,"2,021,377.3","5,464,129.9",,,,96.2,155.3,103.7,164.1,662.8,8.5,41.98454885,-87.70128931,"(41.98454885, -87.70128931)"
2015,158083,Renaissance Ohare,Submitted,8500 west bryn mawr ave,60631,,,OHARE,Hotel,"314,254",2003,1,,40,"17,008,104","21,503,597",,,,122.5,241.8,123,241.5,"4,559",14.5,41.982446779999997,-87.841010940000004,"(41.98244678, -87.84101094)"
2017,159312,2101 S. Michigan Apartments,Submitted,2101 South Michigan Avenue,60616,,,NEAR SOUTH SIDE,Multifamily Housing,"204,401",1971,1,,65,"3,177,969","16,908,429",,,,98.3,135.7,103.8,141.5,"1,485.7",7.3,41.85376667,-87.62338606,"(41.85376667, -87.62338606)"
2015,251551,Murphy Eleme-CPS,Submitted,3539 W Grace St,60618,,,IRVING PARK,K-12 School,"85,287",1924,1,,85,"1,453,597","4,232,896",,,,66.7,105.6,71.7,111,517,6.1,41.949635010000002,-87.717089560000005,"(41.94963501, -87.71708956)"
2016,160954,Armour,Submitted,950 E. 59th St.,60637,,,HYDE PARK,Laboratory,"64,814",1963,1,,,"11,786,692.6",,"20,906,940.5",,,504.4,959.1,502.4,952.8,"3,560.7",54.9,41.787764,-87.602285,"(41.787764, -87.602285)"
2018,251768,213 West Institute Place,Submitted,213 West Institute Place,60610,4.0,false,NEAR NORTH SIDE,Office,"155,385",1931,1,"3,471",75,"5,588,119","1,192,190",,,,43.6,108.8,43.3,108.2,993,6.4,41.89719013,-87.63519683,"(41.89719013, -87.63519683)"
2017,104635,"Wolcott Corners, L.L.C.",Submitted,1900-1912 W. Pratt Blvd.,60626,,,ROGERS PARK,Multifamily Housing,"65,128",1929,1,,42,"569,514","5,102,093",,,,87.1,109.7,95.9,118.7,376.3,5.8,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,113768,(IL614) - Constellation Condominium Association,Submitted,1555 N Dearborn Parkway,60610,,,NEAR NORTH SIDE,Multifamily Housing,"96,824",1962,1,,15,"2,342,478","9,065,121",,,,117.8,174.3,127.9,184.8,914.6,9.4,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,114861,The Narragansett,Submitted,1640 E. 50th,60615,,,KENWOOD,Multifamily Housing,"127,096",1930,1,,6,"3,216,379","12,130,526",,,,120.8,179.7,131,190.4,"1,239",9.7,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,176020,Hyde Park Bank,Submitted,1515-1531 East 53rd Street,60615,,,HYDE PARK,Office,"158,000",1926,1,,,"1,660,307","8,146,235",,,,62.1,87.1,68.3,93.7,739.7,4.7,41.7992525,-87.58844296,"(41.7992525, -87.58844296)"
2018,118831,10725-Bucktown,Submitted,2140 N. Elston Ave,60614,4.0,false,LOGAN SQUARE,Retail Store,"130,345",2005,1,588,90,"4,027,156.3","325,900",,,,33.4,89.1,33.2,88.7,687.3,5.3,41.92048214,-87.67180668,"(41.92048214, -87.67180668)"
2016,231486,Waterford Condominium,Submitted,4170 N Marine Drive,60613,,,UPTOWN,Multifamily Housing,"335,787",1973,1,,28,"15,446,854.2","8,596,951.6",,,,71.6,171.3,76.2,181.9,"3,303.8",9.8,41.95765183,-87.6471076,"(41.95765183, -87.6471076)"
2017,260054,Submit 2018* - 2600 S King Dr,Submitted,2600 S. King Drive Bldg,60616,,,DOUGLAS,Multifamily Housing,"116,400",2005,2,,100,"860,584",,,,,7.4,23.2,7.6,24,159.1,1.4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,253993,(IL192) -2500 Lakeview Association,Submitted,2500 N. Lakeview,60614,2.0,false,Lincoln Park,Multifamily Housing,"248,335",1975,1,"5,568",26,"13,397,310.1","2,514,828.5",,,,64.1,161.7,62.4,157,"2,362.4",9.5,41.9217371,-87.65392,"(41.9217371, -87.65392)"
